season,season_year,match_id,start_date,venue,innings,batting_team,opposition,player,own_15_ball_phase,phase_label,runs,balls,expected_runs,runs_above_expected,innings_runs,strike_rate,expected_sr,runs_above_expected_per_100,player_innings_ball_range
2026,2026,1529268,2026-04-17,"Narendra Modi Stadium, Ahmedabad",2,Gujarat Titans,Kolkata Knight Riders,Glenn Phillips,2,16-30,0,1,1.93,-1.93,0,0.0,193.37,-193.37,16-30
2026,2026,1529268,2026-04-17,"Narendra Modi Stadium, Ahmedabad",2,Gujarat Titans,Kolkata Knight Riders,Jos Buttler,1,1-15,25,15,19.49,5.51,25,166.67,129.97,36.7,1-15
2026,2026,1529268,2026-04-17,"Narendra Modi Stadium, Ahmedabad",2,Gujarat Titans,Kolkata Knight Riders,M Shahrukh Khan,1,1-15,3,2,2.95,0.05,3,150.0,147.43,2.57,1-15
2026,2026,1529268,2026-04-17,"Narendra Modi Stadium, Ahmedabad",2,Gujarat Titans,Kolkata Knight Riders,Rahul Tewatia,1,1-15,7,6,9.22,-2.22,7,116.67,153.61,-36.94,1-15
2026,2026,1529268,2026-04-17,"Narendra Modi Stadium, Ahmedabad",2,Gujarat Titans,Kolkata Knight Riders,Sai Sudharsan,1,1-15,22,15,21.12,0.88,22,146.67,140.78,5.89,1-15
2026,2026,1529268,2026-04-17,"Narendra Modi Stadium, Ahmedabad",2,Gujarat Titans,Kolkata Knight Riders,Sai Sudharsan,2,16-30,0,1,1.68,-1.68,0,0.0,168.12,-168.12,16-30
2026,2026,1529268,2026-04-17,"Narendra Modi Stadium, Ahmedabad",2,Gujarat Titans,Kolkata Knight Riders,Shubman Gill,1,1-15,34,15,21.17,12.83,34,226.67,141.15,85.52,1-15
2026,2026,1529268,2026-04-17,"Narendra Modi Stadium, Ahmedabad",2,Gujarat Titans,Kolkata Knight Riders,Shubman Gill,2,16-30,19,15,21.33,-2.33,19,126.67,142.18,-15.52,16-30
2026,2026,1529268,2026-04-17,"Narendra Modi Stadium, Ahmedabad",2,Gujarat Titans,Kolkata Knight Riders,Shubman Gill,3,31-45,27,15,22.74,4.26,27,180.0,151.6,28.4,31-45
2026,2026,1529268,2026-04-17,"Narendra Modi Stadium, Ahmedabad",2,Gujarat Titans,Kolkata Knight Riders,Shubman Gill,4,46-60,6,5,7.87,-1.87,6,120.0,157.39,-37.39,46-60
2026,2026,1529268,2026-04-17,"Narendra Modi Stadium, Ahmedabad",2,Gujarat Titans,Kolkata Knight Riders,Washington Sundar,1,1-15,13,13,17.39,-4.39,13,100.0,133.75,-33.75,1-15
2026,2026,1529269,2026-04-18,"M Chinnaswamy Stadium, Bengaluru",1,Royal Challengers Bengaluru,Delhi Capitals,Bhuvneshwar Kumar,1,1-15,3,2,2.4,0.6,3,150.0,120.1,29.9,1-15
2026,2026,1529269,2026-04-18,"M Chinnaswamy Stadium, Bengaluru",1,Royal Challengers Bengaluru,Delhi Capitals,Devdutt Padikkal,1,1-15,18,13,16.1,1.9,18,138.46,123.83,14.63,1-15
2026,2026,1529269,2026-04-18,"M Chinnaswamy Stadium, Bengaluru",1,Royal Challengers Bengaluru,Delhi Capitals,Jitesh Sharma,1,1-15,12,15,21.59,-9.59,12,80.0,143.96,-63.96,1-15
2026,2026,1529269,2026-04-18,"M Chinnaswamy Stadium, Bengaluru",1,Royal Challengers Bengaluru,Delhi Capitals,Jitesh Sharma,2,16-30,2,5,8.84,-6.84,2,40.0,176.89,-136.89,16-30
2026,2026,1529269,2026-04-18,"M Chinnaswamy Stadium, Bengaluru",1,Royal Challengers Bengaluru,Delhi Capitals,Krunal Pandya,1,1-15,12,10,14.24,-2.24,12,120.0,142.39,-22.39,1-15
2026,2026,1529269,2026-04-18,"M Chinnaswamy Stadium, Bengaluru",1,Royal Challengers Bengaluru,Delhi Capitals,Phil Salt,1,1-15,18,15,21.04,-3.04,18,120.0,140.29,-20.29,1-15
2026,2026,1529269,2026-04-18,"M Chinnaswamy Stadium, Bengaluru",1,Royal Challengers Bengaluru,Delhi Capitals,Phil Salt,2,16-30,35,15,23.19,11.81,35,233.33,154.62,78.71,16-30
2026,2026,1529269,2026-04-18,"M Chinnaswamy Stadium, Bengaluru",1,Royal Challengers Bengaluru,Delhi Capitals,Phil Salt,3,31-45,10,8,11.46,-1.46,10,125.0,143.21,-18.21,31-45
2026,2026,1529269,2026-04-18,"M Chinnaswamy Stadium, Bengaluru",1,Royal Challengers Bengaluru,Delhi Capitals,Rajat Patidar,1,1-15,8,4,4.87,3.13,8,200.0,121.74,78.26,1-15
2026,2026,1529269,2026-04-18,"M Chinnaswamy Stadium, Bengaluru",1,Royal Challengers Bengaluru,Delhi Capitals,Romario Shepherd,1,1-15,1,4,4.82,-3.82,1,25.0,120.46,-95.46,1-15
2026,2026,1529269,2026-04-18,"M Chinnaswamy Stadium, Bengaluru",1,Royal Challengers Bengaluru,Delhi Capitals,Tim David,1,1-15,26,15,20.76,5.24,26,173.33,138.38,34.95,1-15
2026,2026,1529269,2026-04-18,"M Chinnaswamy Stadium, Bengaluru",1,Royal Challengers Bengaluru,Delhi Capitals,Tim David,2,16-30,0,2,3.28,-3.28,0,0.0,163.95,-163.95,16-30
2026,2026,1529269,2026-04-18,"M Chinnaswamy Stadium, Bengaluru",1,Royal Challengers Bengaluru,Delhi Capitals,Virat Kohli,1,1-15,19,13,17.73,1.27,19,146.15,136.42,9.74,1-15
2026,2026,1529269,2026-04-18,"M Chinnaswamy Stadium, Bengaluru",2,Delhi Capitals,Royal Challengers Bengaluru,Axar Patel,1,1-15,24,15,18.7,5.3,24,160.0,124.69,35.31,1-15
2026,2026,1529269,2026-04-18,"M Chinnaswamy Stadium, Bengaluru",2,Delhi Capitals,Royal Challengers Bengaluru,Axar Patel,2,16-30,2,4,6.4,-4.4,2,50.0,160.07,-110.07,16-30
2026,2026,1529269,2026-04-18,"M Chinnaswamy Stadium, Bengaluru",2,Delhi Capitals,Royal Challengers Bengaluru,David Miller,1,1-15,22,10,15.84,6.16,22,220.0,158.36,61.64,1-15
2026,2026,1529269,2026-04-18,"M Chinnaswamy Stadium, Bengaluru",2,Delhi Capitals,Royal Challengers Bengaluru,KL Rahul,1,1-15,30,15,19.35,10.65,30,200.0,129.03,70.97,1-15
2026,2026,1529269,2026-04-18,"M Chinnaswamy Stadium, Bengaluru",2,Delhi Capitals,Royal Challengers Bengaluru,KL Rahul,2,16-30,20,15,20.09,-0.09,20,133.33,133.94,-0.61,16-30
2026,2026,1529269,2026-04-18,"M Chinnaswamy Stadium, Bengaluru",2,Delhi Capitals,Royal Challengers Bengaluru,KL Rahul,3,31-45,7,4,5.19,1.81,7,175.0,129.7,45.3,31-45
2026,2026,1529269,2026-04-18,"M Chinnaswamy Stadium, Bengaluru",2,Delhi Capitals,Royal Challengers Bengaluru,Karun Nair,1,1-15,5,5,5.69,-0.69,5,100.0,113.83,-13.83,1-15
2026,2026,1529269,2026-04-18,"M Chinnaswamy Stadium, Bengaluru",2,Delhi Capitals,Royal Challengers Bengaluru,Pathum Nissanka,1,1-15,1,2,2.19,-1.19,1,50.0,109.65,-59.65,1-15
2026,2026,1529269,2026-04-18,"M Chinnaswamy Stadium, Bengaluru",2,Delhi Capitals,Royal Challengers Bengaluru,Sameer Rizvi,1,1-15,2,3,3.16,-1.16,2,66.67,105.43,-38.77,1-15
2026,2026,1529269,2026-04-18,"M Chinnaswamy Stadium, Bengaluru",2,Delhi Capitals,Royal Challengers Bengaluru,Tristan Stubbs,1,1-15,16,15,16.97,-0.97,16,106.67,113.13,-6.46,1-15
2026,2026,1529269,2026-04-18,"M Chinnaswamy Stadium, Bengaluru",2,Delhi Capitals,Royal Challengers Bengaluru,Tristan Stubbs,2,16-30,19,15,21.06,-2.06,19,126.67,140.4,-13.73,16-30
2026,2026,1529269,2026-04-18,"M Chinnaswamy Stadium, Bengaluru",2,Delhi Capitals,Royal Challengers Bengaluru,Tristan Stubbs,3,31-45,23,15,23.75,-0.75,23,153.33,158.35,-5.02,31-45
2026,2026,1529269,2026-04-18,"M Chinnaswamy Stadium, Bengaluru",2,Delhi Capitals,Royal Challengers Bengaluru,Tristan Stubbs,4,46-60,2,2,3.51,-1.51,2,100.0,175.53,-75.53,46-60
2026,2026,1529270,2026-04-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Chennai Super Kings,Abhishek Sharma,1,1-15,50,15,20.83,29.17,50,333.33,138.86,194.48,1-15
2026,2026,1529270,2026-04-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Chennai Super Kings,Abhishek Sharma,2,16-30,9,7,9.99,-0.99,9,128.57,142.76,-14.19,16-30
2026,2026,1529270,2026-04-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Chennai Super Kings,Aniket Verma,1,1-15,2,4,4.61,-2.61,2,50.0,115.23,-65.23,1-15
2026,2026,1529270,2026-04-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Chennai Super Kings,Heinrich Klaasen,1,1-15,19,15,19.09,-0.09,19,126.67,127.23,-0.57,1-15
2026,2026,1529270,2026-04-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Chennai Super Kings,Heinrich Klaasen,2,16-30,24,15,23.12,0.88,24,160.0,154.12,5.88,16-30
2026,2026,1529270,2026-04-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Chennai Super Kings,Heinrich Klaasen,3,31-45,16,9,15.06,0.94,16,177.78,167.39,10.39,31-45
2026,2026,1529270,2026-04-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Chennai Super Kings,Ishan Kishan,1,1-15,0,1,1.1,-1.1,0,0.0,110.13,-110.13,1-15
2026,2026,1529270,2026-04-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Chennai Super Kings,Liam Livingstone,1,1-15,1,5,6.81,-5.81,1,20.0,136.21,-116.21,1-15
2026,2026,1529270,2026-04-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Chennai Super Kings,Nitish Kumar Reddy,1,1-15,12,8,10.26,1.74,12,150.0,128.25,21.75,1-15
2026,2026,1529270,2026-04-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Chennai Super Kings,Praful Hinge,1,1-15,0,1,1.26,-1.26,0,0.0,125.61,-125.61,1-15
2026,2026,1529270,2026-04-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Chennai Super Kings,Salil Arora,1,1-15,13,12,17.46,-4.46,13,108.33,145.53,-37.19,1-15
2026,2026,1529270,2026-04-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Chennai Super Kings,Shivang Kumar,1,1-15,12,8,11.28,0.72,12,150.0,140.99,9.01,1-15
2026,2026,1529270,2026-04-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Chennai Super Kings,Travis Head,1,1-15,11,15,21.05,-10.05,11,73.33,140.34,-67.0,1-15
2026,2026,1529270,2026-04-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Chennai Super Kings,Travis Head,2,16-30,12,5,8.78,3.22,12,240.0,175.67,64.33,16-30
2026,2026,1529270,2026-04-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,Chennai Super Kings,Sunrisers Hyderabad,Anshul Kamboj,1,1-15,13,8,10.73,2.27,13,162.5,134.14,28.36,1-15
2026,2026,1529270,2026-04-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,Chennai Super Kings,Sunrisers Hyderabad,Ayush Mhatre,1,1-15,30,13,16.71,13.29,30,230.77,128.57,102.2,1-15
2026,2026,1529270,2026-04-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,Chennai Super Kings,Sunrisers Hyderabad,Dewald Brevis,1,1-15,0,4,4.56,-4.56,0,0.0,114.12,-114.12,1-15
2026,2026,1529270,2026-04-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,Chennai Super Kings,Sunrisers Hyderabad,Jamie Overton,1,1-15,16,15,21.12,-5.12,16,106.67,140.79,-34.12,1-15
2026,2026,1529270,2026-04-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,Chennai Super Kings,Sunrisers Hyderabad,Matthew Short,1,1-15,19,15,18.58,0.42,19,126.67,123.84,2.82,1-15
2026,2026,1529270,2026-04-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,Chennai Super Kings,Sunrisers Hyderabad,Matthew Short,2,16-30,15,15,22.13,-7.13,15,100.0,147.54,-47.54,16-30
2026,2026,1529270,2026-04-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,Chennai Super Kings,Sunrisers Hyderabad,Noor Ahmad,1,1-15,1,1,1.21,-0.21,1,100.0,121.43,-21.43,1-15
2026,2026,1529270,2026-04-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,Chennai Super Kings,Sunrisers Hyderabad,Ruturaj Gaikwad,1,1-15,19,13,17.06,1.94,19,146.15,131.21,14.95,1-15
2026,2026,1529270,2026-04-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,Chennai Super Kings,Sunrisers Hyderabad,Sanju Samson,1,1-15,7,3,4.25,2.75,7,233.33,141.6,91.74,1-15
2026,2026,1529270,2026-04-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,Chennai Super Kings,Sunrisers Hyderabad,Sarfaraz Khan,1,1-15,24,15,18.26,5.74,24,160.0,121.71,38.29,1-15
2026,2026,1529270,2026-04-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,Chennai Super Kings,Sunrisers Hyderabad,Sarfaraz Khan,2,16-30,1,4,5.98,-4.98,1,25.0,149.41,-124.41,16-30
2026,2026,1529270,2026-04-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,Chennai Super Kings,Sunrisers Hyderabad,Shivam Dube,1,1-15,21,15,20.22,0.78,21,140.0,134.83,5.17,1-15
2026,2026,1529270,2026-04-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,Chennai Super Kings,Sunrisers Hyderabad,Shivam Dube,2,16-30,0,1,1.62,-1.62,0,0.0,161.75,-161.75,16-30
2026,2026,1529271,2026-04-19,"Eden Gardens, Kolkata",1,Rajasthan Royals,Kolkata Knight Riders,Brijesh Sharma,1,1-15,1,3,3.32,-2.32,1,33.33,110.57,-77.24,1-15
2026,2026,1529271,2026-04-19,"Eden Gardens, Kolkata",1,Rajasthan Royals,Kolkata Knight Riders,Dhruv Jurel,1,1-15,5,7,8.24,-3.24,5,71.43,117.7,-46.27,1-15
2026,2026,1529271,2026-04-19,"Eden Gardens, Kolkata",1,Rajasthan Royals,Kolkata Knight Riders,Donovan Ferreira,1,1-15,7,7,8.92,-1.92,7,100.0,127.4,-27.4,1-15
2026,2026,1529271,2026-04-19,"Eden Gardens, Kolkata",1,Rajasthan Royals,Kolkata Knight Riders,Jofra Archer,1,1-15,8,5,5.93,2.07,8,160.0,118.55,41.45,1-15
2026,2026,1529271,2026-04-19,"Eden Gardens, Kolkata",1,Rajasthan Royals,Kolkata Knight Riders,Ravi Bishnoi,1,1-15,0,2,2.27,-2.27,0,0.0,113.7,-113.7,1-15
2026,2026,1529271,2026-04-19,"Eden Gardens, Kolkata",1,Rajasthan Royals,Kolkata Knight Riders,Ravindra Jadeja,1,1-15,9,7,9.25,-0.25,9,128.57,132.11,-3.54,1-15
2026,2026,1529271,2026-04-19,"Eden Gardens, Kolkata",1,Rajasthan Royals,Kolkata Knight Riders,Riyan Parag,1,1-15,12,14,17.9,-5.9,12,85.71,127.85,-42.14,1-15
2026,2026,1529271,2026-04-19,"Eden Gardens, Kolkata",1,Rajasthan Royals,Kolkata Knight Riders,Shimron Hetmyer,1,1-15,13,15,19.75,-6.75,13,86.67,131.66,-44.99,1-15
2026,2026,1529271,2026-04-19,"Eden Gardens, Kolkata",1,Rajasthan Royals,Kolkata Knight Riders,Shimron Hetmyer,2,16-30,2,3,4.98,-2.98,2,66.67,165.84,-99.18,16-30
2026,2026,1529271,2026-04-19,"Eden Gardens, Kolkata",1,Rajasthan Royals,Kolkata Knight Riders,Vaibhav Sooryavanshi,1,1-15,31,15,21.27,9.73,31,206.67,141.82,64.85,1-15
2026,2026,1529271,2026-04-19,"Eden Gardens, Kolkata",1,Rajasthan Royals,Kolkata Knight Riders,Vaibhav Sooryavanshi,2,16-30,15,13,20.24,-5.24,15,115.38,155.69,-40.31,16-30
2026,2026,1529271,2026-04-19,"Eden Gardens, Kolkata",1,Rajasthan Royals,Kolkata Knight Riders,Yashasvi Jaiswal,1,1-15,21,15,21.04,-0.04,21,140.0,140.27,-0.27,1-15
2026,2026,1529271,2026-04-19,"Eden Gardens, Kolkata",1,Rajasthan Royals,Kolkata Knight Riders,Yashasvi Jaiswal,2,16-30,18,14,19.44,-1.44,18,128.57,138.86,-10.29,16-30
2026,2026,1529271,2026-04-19,"Eden Gardens, Kolkata",2,Kolkata Knight Riders,Rajasthan Royals,Ajinkya Rahane,1,1-15,0,2,2.15,-2.15,0,0.0,107.36,-107.36,1-15
2026,2026,1529271,2026-04-19,"Eden Gardens, Kolkata",2,Kolkata Knight Riders,Rajasthan Royals,Angkrish Raghuvanshi,1,1-15,10,15,18.23,-8.23,10,66.67,121.53,-54.87,1-15
2026,2026,1529271,2026-04-19,"Eden Gardens, Kolkata",2,Kolkata Knight Riders,Rajasthan Royals,Angkrish Raghuvanshi,2,16-30,0,4,5.0,-5.0,0,0.0,125.0,-125.0,16-30
2026,2026,1529271,2026-04-19,"Eden Gardens, Kolkata",2,Kolkata Knight Riders,Rajasthan Royals,Anukul Roy,1,1-15,27,15,17.99,9.01,27,180.0,119.97,60.03,1-15
2026,2026,1529271,2026-04-19,"Eden Gardens, Kolkata",2,Kolkata Knight Riders,Rajasthan Royals,Anukul Roy,2,16-30,2,1,1.66,0.34,2,200.0,166.2,33.8,16-30
2026,2026,1529271,2026-04-19,"Eden Gardens, Kolkata",2,Kolkata Knight Riders,Rajasthan Royals,Cameron Green,1,1-15,27,13,15.92,11.08,27,207.69,122.48,85.21,1-15
2026,2026,1529271,2026-04-19,"Eden Gardens, Kolkata",2,Kolkata Knight Riders,Rajasthan Royals,Ramandeep Singh,1,1-15,10,13,12.76,-2.76,10,76.92,98.14,-21.22,1-15
2026,2026,1529271,2026-04-19,"Eden Gardens, Kolkata",2,Kolkata Knight Riders,Rajasthan Royals,Rinku Singh,1,1-15,14,15,15.45,-1.45,14,93.33,102.97,-9.64,1-15
2026,2026,1529271,2026-04-19,"Eden Gardens, Kolkata",2,Kolkata Knight Riders,Rajasthan Royals,Rinku Singh,2,16-30,25,15,22.22,2.78,25,166.67,148.12,18.55,16-30
2026,2026,1529271,2026-04-19,"Eden Gardens, Kolkata",2,Kolkata Knight Riders,Rajasthan Royals,Rinku Singh,3,31-45,14,4,7.16,6.84,14,350.0,178.94,171.06,31-45
2026,2026,1529271,2026-04-19,"Eden Gardens, Kolkata",2,Kolkata Knight Riders,Rajasthan Royals,Rovman Powell,1,1-15,21,15,16.49,4.51,21,140.0,109.96,30.03,1-15
2026,2026,1529271,2026-04-19,"Eden Gardens, Kolkata",2,Kolkata Knight Riders,Rajasthan Royals,Rovman Powell,2,16-30,2,5,6.33,-4.33,2,40.0,126.55,-86.55,16-30
2026,2026,1529271,2026-04-19,"Eden Gardens, Kolkata",2,Kolkata Knight Riders,Rajasthan Royals,Tim Seifert,1,1-15,0,1,1.03,-1.03,0,0.0,102.82,-102.82,1-15
2026,2026,1529272,2026-04-19,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",1,Punjab Kings,Lucknow Super Giants,Cooper Connolly,1,1-15,15,15,20.31,-5.31,15,100.0,135.42,-35.42,1-15
2026,2026,1529272,2026-04-19,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",1,Punjab Kings,Lucknow Super Giants,Cooper Connolly,2,16-30,24,15,23.4,0.6,24,160.0,156.0,4.0,16-30
2026,2026,1529272,2026-04-19,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",1,Punjab Kings,Lucknow Super Giants,Cooper Connolly,3,31-45,48,15,25.22,22.78,48,320.0,168.12,151.88,31-45
2026,2026,1529272,2026-04-19,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",1,Punjab Kings,Lucknow Super Giants,Cooper Connolly,4,46-60,0,1,1.91,-1.91,0,0.0,190.6,-190.6,46-60
2026,2026,1529272,2026-04-19,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",1,Punjab Kings,Lucknow Super Giants,Marco Jansen,1,1-15,1,1,1.62,-0.62,1,100.0,161.65,-61.65,1-15
2026,2026,1529272,2026-04-19,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",1,Punjab Kings,Lucknow Super Giants,Marcus Stoinis,1,1-15,28,15,26.04,1.96,28,186.67,173.57,13.09,1-15
2026,2026,1529272,2026-04-19,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",1,Punjab Kings,Lucknow Super Giants,Marcus Stoinis,2,16-30,1,1,2.08,-1.08,1,100.0,207.61,-107.61,16-30
2026,2026,1529272,2026-04-19,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",1,Punjab Kings,Lucknow Super Giants,Nehal Wadhera,1,1-15,13,7,10.57,2.43,13,185.71,151.01,34.71,1-15
2026,2026,1529272,2026-04-19,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",1,Punjab Kings,Lucknow Super Giants,Prabhsimran Singh,1,1-15,0,1,1.22,-1.22,0,0.0,122.18,-122.18,1-15
2026,2026,1529272,2026-04-19,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",1,Punjab Kings,Lucknow Super Giants,Priyansh Arya,1,1-15,42,15,20.2,21.8,42,280.0,134.64,145.36,1-15
2026,2026,1529272,2026-04-19,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",1,Punjab Kings,Lucknow Super Giants,Priyansh Arya,2,16-30,31,15,22.06,8.94,31,206.67,147.07,59.6,16-30
2026,2026,1529272,2026-04-19,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",1,Punjab Kings,Lucknow Super Giants,Priyansh Arya,3,31-45,20,7,12.32,7.68,20,285.71,176.07,109.65,31-45
2026,2026,1529272,2026-04-19,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",1,Punjab Kings,Lucknow Super Giants,Shashank Singh,1,1-15,17,6,10.02,6.98,17,283.33,166.93,116.4,1-15
2026,2026,1529272,2026-04-19,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",1,Punjab Kings,Lucknow Super Giants,Shreyas Iyer,1,1-15,5,6,9.13,-4.13,5,83.33,152.25,-68.91,1-15
2026,2026,1529272,2026-04-19,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",2,Lucknow Super Giants,Punjab Kings,Aiden Markram,1,1-15,27,15,22.57,4.43,27,180.0,150.5,29.5,1-15
2026,2026,1529272,2026-04-19,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",2,Lucknow Super Giants,Punjab Kings,Aiden Markram,2,16-30,15,7,13.87,1.13,15,214.29,198.2,16.09,16-30
2026,2026,1529272,2026-04-19,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",2,Lucknow Super Giants,Punjab Kings,Ayush Badoni,1,1-15,29,15,20.77,8.23,29,193.33,138.49,54.84,1-15
2026,2026,1529272,2026-04-19,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",2,Lucknow Super Giants,Punjab Kings,Ayush Badoni,2,16-30,6,6,10.56,-4.56,6,100.0,176.06,-76.06,16-30
2026,2026,1529272,2026-04-19,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",2,Lucknow Super Giants,Punjab Kings,Himmat Singh,1,1-15,1,1,1.55,-0.55,1,100.0,155.25,-55.25,1-15
2026,2026,1529272,2026-04-19,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",2,Lucknow Super Giants,Punjab Kings,Mitchell Marsh,1,1-15,24,15,20.79,3.21,24,160.0,138.58,21.42,1-15
2026,2026,1529272,2026-04-19,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",2,Lucknow Super Giants,Punjab Kings,Mitchell Marsh,2,16-30,16,13,18.58,-2.58,16,123.08,142.92,-19.84,16-30
2026,2026,1529272,2026-04-19,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",2,Lucknow Super Giants,Punjab Kings,Mukul Choudhary,1,1-15,19,15,23.9,-4.9,19,126.67,159.35,-32.69,1-15
2026,2026,1529272,2026-04-19,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",2,Lucknow Super Giants,Punjab Kings,Mukul Choudhary,2,16-30,2,2,3.99,-1.99,2,100.0,199.36,-99.36,16-30
2026,2026,1529272,2026-04-19,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",2,Lucknow Super Giants,Punjab Kings,Nicholas Pooran,1,1-15,9,9,11.9,-2.9,9,100.0,132.19,-32.19,1-15
2026,2026,1529272,2026-04-19,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",2,Lucknow Super Giants,Punjab Kings,Rishabh Pant,1,1-15,28,15,19.28,8.72,28,186.67,128.52,58.15,1-15
2026,2026,1529272,2026-04-19,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",2,Lucknow Super Giants,Punjab Kings,Rishabh Pant,2,16-30,15,8,12.01,2.99,15,187.5,150.09,37.41,16-30
2026,2026,1529273,2026-04-20,"Narendra Modi Stadium, Ahmedabad",1,Mumbai Indians,Gujarat Titans,Danish Malewar,1,1-15,2,4,4.57,-2.57,2,50.0,114.13,-64.13,1-15
2026,2026,1529273,2026-04-20,"Narendra Modi Stadium, Ahmedabad",1,Mumbai Indians,Gujarat Titans,Hardik Pandya,1,1-15,15,15,20.81,-5.81,15,100.0,138.72,-38.72,1-15
2026,2026,1529273,2026-04-20,"Narendra Modi Stadium, Ahmedabad",1,Mumbai Indians,Gujarat Titans,Hardik Pandya,2,16-30,0,1,1.92,-1.92,0,0.0,191.85,-191.85,16-30
2026,2026,1529273,2026-04-20,"Narendra Modi Stadium, Ahmedabad",1,Mumbai Indians,Gujarat Titans,Naman Dhir,1,1-15,15,15,18.0,-3.0,15,100.0,120.02,-20.02,1-15
2026,2026,1529273,2026-04-20,"Narendra Modi Stadium, Ahmedabad",1,Mumbai Indians,Gujarat Titans,Naman Dhir,2,16-30,28,15,19.08,8.92,28,186.67,127.2,59.47,16-30
2026,2026,1529273,2026-04-20,"Narendra Modi Stadium, Ahmedabad",1,Mumbai Indians,Gujarat Titans,Naman Dhir,3,31-45,2,2,2.66,-0.66,2,100.0,133.01,-33.01,31-45
2026,2026,1529273,2026-04-20,"Narendra Modi Stadium, Ahmedabad",1,Mumbai Indians,Gujarat Titans,Quinton de Kock,1,1-15,13,11,13.77,-0.77,13,118.18,125.16,-6.98,1-15
2026,2026,1529273,2026-04-20,"Narendra Modi Stadium, Ahmedabad",1,Mumbai Indians,Gujarat Titans,Sherfane Rutherford,1,1-15,1,2,2.96,-1.96,1,50.0,147.78,-97.78,1-15
2026,2026,1529273,2026-04-20,"Narendra Modi Stadium, Ahmedabad",1,Mumbai Indians,Gujarat Titans,Suryakumar Yadav,1,1-15,15,10,11.75,3.25,15,150.0,117.52,32.48,1-15
